areacity,latitude,longitude,year,month,day,temperature_2m,climateCondition,holidays
MANTA,-0.9478,-80.7129,2021,11,11,22.23,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,12,22.19,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,13,22.18,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,14,21.89,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,15,21.37,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,16,21.93,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,17,22.01,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,18,22.17,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,19,22.11,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,20,22.45,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,21,22.08,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,22,21.77,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,23,22.02,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,24,22.51,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,25,22.34,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,26,22.57,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,27,22.87,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,28,23.15,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,29,22.72,Nublado,0
MANTA,-0.9478,-80.7129,2021,11,30,23.01,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,1,23.07,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,2,23.0,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,3,23.33,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,4,23.47,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,5,22.98,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,6,23.07,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,7,23.02,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,8,23.43,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,9,23.28,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,10,22.68,Lluvioso,0
MANTA,-0.9478,-80.7129,2021,12,11,22.38,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,12,22.23,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,13,22.66,Lluvioso,0
MANTA,-0.9478,-80.7129,2021,12,14,22.85,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,15,23.03,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,16,23.02,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,17,23.15,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,18,23.03,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,19,23.25,Lluvioso,0
MANTA,-0.9478,-80.7129,2021,12,20,23.03,Lluvioso,0
MANTA,-0.9478,-80.7129,2021,12,21,23.16,Lluvioso,0
MANTA,-0.9478,-80.7129,2021,12,22,22.99,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,23,23.59,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,24,23.77,Nublado,1
MANTA,-0.9478,-80.7129,2021,12,25,24.1,Nublado,1
MANTA,-0.9478,-80.7129,2021,12,26,23.95,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,27,23.54,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,28,23.75,Lluvioso,0
MANTA,-0.9478,-80.7129,2021,12,29,23.72,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,30,23.84,Nublado,0
MANTA,-0.9478,-80.7129,2021,12,31,24.05,Nublado,1
MANTA,-0.9478,-80.7129,2022,1,1,23.72,Nublado,1
MANTA,-0.9478,-80.7129,2022,1,2,23.44,Soleado,0
MANTA,-0.9478,-80.7129,2022,1,3,23.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,4,23.88,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,5,24.11,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,6,23.87,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,7,24.14,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,8,24.25,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,9,24.78,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,10,24.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,11,24.75,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,12,24.49,Soleado,0
MANTA,-0.9478,-80.7129,2022,1,13,24.1,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,14,24.32,Soleado,0
MANTA,-0.9478,-80.7129,2022,1,15,24.28,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,16,24.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,17,24.88,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,18,24.62,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,19,25.04,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,20,24.65,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,1,21,24.79,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,1,22,25.18,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,23,25.1,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,24,24.85,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,25,24.04,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,26,25.2,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,27,24.55,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,1,28,23.88,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,29,24.63,Nublado,0
MANTA,-0.9478,-80.7129,2022,1,30,24.43,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,1,31,23.6,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,1,24.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,2,25.3,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,3,25.23,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,4,25.06,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,5,25.13,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,6,24.61,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,7,24.82,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,8,23.88,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,2,9,24.58,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,2,10,23.96,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,11,24.71,Soleado,0
MANTA,-0.9478,-80.7129,2022,2,12,24.58,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,13,25.0,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,14,24.9,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,15,24.94,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,16,24.15,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,17,24.47,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,18,24.76,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,19,25.02,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,20,25.05,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,21,25.1,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,22,24.9,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,23,25.11,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,24,23.41,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,25,23.95,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,2,26,25.33,Nublado,0
MANTA,-0.9478,-80.7129,2022,2,27,24.7,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,2,28,25.43,Lluvioso,1
MANTA,-0.9478,-80.7129,2022,3,1,25.64,Nublado,1
MANTA,-0.9478,-80.7129,2022,3,2,25.81,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,3,24.85,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,4,26.05,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,5,25.45,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,6,25.77,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,7,26.13,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,8,26.12,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,9,26.09,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,10,26.23,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,11,26.17,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,12,26.31,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,13,26.16,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,14,25.87,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,15,26.38,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,16,26.34,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,17,26.26,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,18,25.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,19,24.42,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,20,25.87,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,21,24.87,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,22,26.03,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,23,25.79,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,24,25.13,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,25,25.61,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,26,24.62,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,27,26.02,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,28,25.73,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,29,25.53,Nublado,0
MANTA,-0.9478,-80.7129,2022,3,30,25.29,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,3,31,25.19,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,1,25.07,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,2,25.15,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,3,25.04,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,4,24.78,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,5,24.83,Soleado,0
MANTA,-0.9478,-80.7129,2022,4,6,24.9,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,7,24.73,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,8,24.2,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,9,24.69,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,10,24.48,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,11,23.94,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,12,23.95,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,13,23.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,14,23.63,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,4,15,23.85,Nublado,1
MANTA,-0.9478,-80.7129,2022,4,16,23.95,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,17,23.63,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,18,24.09,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,19,24.06,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,20,24.47,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,21,24.58,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,22,24.12,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,23,24.21,Soleado,0
MANTA,-0.9478,-80.7129,2022,4,24,24.6,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,25,24.52,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,26,24.29,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,27,24.29,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,28,24.13,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,29,24.42,Nublado,0
MANTA,-0.9478,-80.7129,2022,4,30,24.34,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,1,24.17,Nublado,1
MANTA,-0.9478,-80.7129,2022,5,2,24.26,Nublado,1
MANTA,-0.9478,-80.7129,2022,5,3,24.02,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,4,23.93,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,5,23.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,6,24.45,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,7,24.29,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,8,24.0,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,9,23.97,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,10,22.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,11,23.6,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,12,23.9,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,13,23.79,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,14,24.1,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,15,24.32,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,16,23.93,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,5,17,24.11,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,18,24.13,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,19,24.26,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,20,23.9,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,21,24.46,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,22,24.41,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,23,24.07,Lluvioso,1
MANTA,-0.9478,-80.7129,2022,5,24,23.64,Nublado,1
MANTA,-0.9478,-80.7129,2022,5,25,23.55,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,26,23.72,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,27,23.47,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,28,23.39,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,29,22.99,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,30,23.03,Nublado,0
MANTA,-0.9478,-80.7129,2022,5,31,22.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,1,23.11,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,2,22.79,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,3,22.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,4,22.68,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,5,22.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,6,22.57,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,7,23.01,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,8,22.67,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,9,22.94,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,6,10,23.05,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,11,23.48,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,6,12,23.08,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,13,22.69,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,6,14,22.54,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,15,22.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,16,22.86,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,17,22.45,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,18,22.35,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,19,22.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,20,22.61,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,21,22.34,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,22,22.36,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,23,22.39,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,24,22.31,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,25,22.39,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,26,21.97,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,27,22.58,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,28,22.69,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,29,22.29,Nublado,0
MANTA,-0.9478,-80.7129,2022,6,30,22.04,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,1,22.44,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,2,22.47,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,3,22.47,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,4,21.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,5,22.32,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,6,22.04,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,7,22.23,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,8,22.24,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,9,22.57,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,10,22.14,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,11,22.0,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,12,21.97,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,13,22.12,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,14,21.94,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,15,21.63,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,16,21.81,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,17,21.8,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,18,21.79,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,19,21.44,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,20,21.56,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,21,21.3,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,22,21.32,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,23,21.67,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,24,21.98,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,25,22.02,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,26,22.15,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,27,21.74,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,7,28,22.27,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,29,22.27,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,30,22.34,Nublado,0
MANTA,-0.9478,-80.7129,2022,7,31,22.42,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,1,22.01,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,2,21.92,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,3,21.83,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,4,22.45,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,5,21.92,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,6,22.04,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,7,21.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,8,22.09,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,9,22.27,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,10,22.04,Nublado,1
MANTA,-0.9478,-80.7129,2022,8,11,21.57,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,12,21.67,Nublado,1
MANTA,-0.9478,-80.7129,2022,8,13,21.7,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,14,22.0,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,15,22.51,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,16,22.09,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,17,21.97,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,18,22.02,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,19,22.14,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,20,22.01,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,21,21.91,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,22,22.2,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,23,21.85,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,24,22.21,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,25,22.44,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,26,22.64,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,27,22.36,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,28,22.42,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,29,22.61,Nublado,0
MANTA,-0.9478,-80.7129,2022,8,30,22.49,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,8,31,22.24,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,1,22.08,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,2,22.43,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,3,22.04,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,4,21.87,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,5,22.09,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,6,22.92,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,7,21.75,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,8,21.42,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,9,21.69,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,10,21.67,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,11,21.66,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,12,21.65,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,13,21.62,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,14,21.28,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,15,21.72,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,16,21.74,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,17,22.15,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,18,21.68,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,19,21.99,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,20,21.88,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,21,21.99,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,22,21.91,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,23,22.04,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,24,21.92,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,25,21.59,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,26,21.81,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,27,21.79,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,28,21.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,29,21.71,Nublado,0
MANTA,-0.9478,-80.7129,2022,9,30,21.83,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,1,21.92,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,2,22.33,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,3,22.54,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,4,22.0,Lluvioso,0
MANTA,-0.9478,-80.7129,2022,10,5,22.22,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,6,22.02,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,7,21.73,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,8,21.77,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,9,21.88,Nublado,1
MANTA,-0.9478,-80.7129,2022,10,10,22.13,Nublado,1
MANTA,-0.9478,-80.7129,2022,10,11,22.11,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,12,21.56,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,13,21.52,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,14,21.65,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,15,21.76,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,16,21.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,17,21.97,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,18,21.72,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,19,22.0,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,20,21.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,21,21.76,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,22,22.32,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,23,21.9,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,24,22.15,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,25,22.23,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,26,21.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,27,21.74,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,28,22.13,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,29,22.18,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,30,21.82,Nublado,0
MANTA,-0.9478,-80.7129,2022,10,31,22.13,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,1,21.91,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,2,22.57,Nublado,1
MANTA,-0.9478,-80.7129,2022,11,3,21.84,Nublado,1
MANTA,-0.9478,-80.7129,2022,11,4,21.84,Nublado,1
MANTA,-0.9478,-80.7129,2022,11,5,21.59,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,6,21.68,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,7,21.61,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,8,21.4,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,9,21.46,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,10,21.76,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,11,21.72,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,12,21.91,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,13,21.89,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,14,21.69,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,15,21.81,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,16,23.28,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,17,23.02,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,18,23.68,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,19,23.02,Soleado,0
MANTA,-0.9478,-80.7129,2022,11,20,23.03,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,21,23.54,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,22,23.98,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,23,23.3,Soleado,0
MANTA,-0.9478,-80.7129,2022,11,24,23.39,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,25,23.12,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,26,23.14,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,27,23.51,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,28,23.74,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,29,24.14,Nublado,0
MANTA,-0.9478,-80.7129,2022,11,30,24.11,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,1,23.46,Soleado,0
MANTA,-0.9478,-80.7129,2022,12,2,24.3,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,3,23.84,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,4,23.56,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,5,23.81,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,6,24.07,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,7,23.67,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,8,23.85,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,9,24.15,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,10,23.93,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,11,24.15,Nublado,0
MANTA,-0.9478,-80.7129,2022,12,12,24.52,Nublado,0
